"id","itemfile_nbr","manufacturer_id","row_creator_id","created_at","updated_at","itemfile_nbr_first_1","itemfile_nbr_first_2","itemfile_1prod_2manuf","itemfile_1prod_3manuf","itemfile_mfg_code","itemfile_nbr_2_and_3","itemfile_2prod_2manuf","itemfile_2prod_3manuf","itemfile_model_nbr_4_18","itemfile_mfg_model_nbr","itemfile_model_nbr_5_18","itemfile_model_nbr_6_18","itemfile_desc_1","itemfile_desc_1_and_2","itemfile_desc_2","itemfile_days_out_of_stock","itemfile_nbr_pieces","itemfile_reg_price","itemfile_sale_price","itemfile_spiff","itemfile_wholesale_tax_percent","itemfile_average_cost","itemfile_last_cost","itemfile_commission_code","itemfile_furn_style","itemfile_special_fee_item","itemfile_gl_main_acct_1","itemfile_gl_sub_acct_1","itemfile_gl_main_acct_2","itemfile_gl_sub_acct_2","itemfile_gl_main_acct_3","itemfile_gl_sub_acct_3","itemfile_gl_main_acct_4","itemfile_gl_sub_acct_4","itemfile_gl_main_acct_5","itemfile_gl_sub_acct_5","itemfile_gl_main_acct_6","itemfile_gl_sub_acct_6","itemfile_gl_main_acct_7","itemfile_gl_sub_acct_7","itemfile_use_store_as_pc_indr","itemfile_serialized_indr","itemfile_cost_method_indr","vendor_id","ht_etl_schema","itemfile_percent_of_price","itemfile_qty_on_hand","itemfile_sell_service_pol_indr","itemfile_taxable_indr","itemfile_movie_type_indr","itemfile_rtr_pricing_type","itemfile_rto_spiff","itemfile_rtr_monthly_price","itemfile_normal_terms_monthly","itemfile_monthly_rto_price","itemfile_normal_terms_weekly","itemfile_weekly_rto_price","itemfile_discontinued_indr","itemfile_first_received_date","itemfile_first_received_year","itemfile_first_received_month","itemfile_first_received_day","itemfile_furniture_indr","itemfile_qty_on_order","itemfile_date_due_in","itemfile_last_changed_date","itemfile_book_value_nbr_months","itemfile_inv_cube_size","itemfile_inv_unit_weight","itemfile_upc_code","itemfile_min_accept_price","itemfile_mgrs_override_price","itemfile_list_price","itemfile_no_discount_sale_item","itemfile_rate_code","itemfile_freight_override_amt","itemfile_glacct_rentinv_main","itemfile_glacct_rentinv_sub","itemfile_glacct_pfydepadj_main","itemfile_glacct_pfydepadj_sub","itemfile_glacct_accumdep_main","itemfile_glacct_accumdep_sub","itemfile_recv_inv_status"
"3260","MQSER500960552","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER500960552","R500960552","R500960552","500960552","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","648.990","0.000","0.00","0.00","277.200","277.200","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1295.88","52","1299.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2452","0.00","1110","0","5010","0","1210","0","N"
"3261","MQSER5009605521050","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER5009605521050","R5009605521050","R5009605521050","5009605521050","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","700.990","0.000","0.00","0.00","304.849","309.080","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","39","N","Y","N","N","0.00","0.00","12","1391.88","52","1403.48","N",,"0","0","0","N","0","2019-03-28","2020-02-21","0","0","0","","0.00","0.00","0.00","N","2652","0.00","1110","0","5010","0","1210","0","N"
"3262","MQSER50096055250","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER50096055250","R50096055250","R50096055250","50096055250","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","648.990","0.000","0.00","0.00","343.200","343.200","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1295.88","52","1299.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2452","0.00","1110","0","5010","0","1210","0","N"
"3263","MQSER5009606521050","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER5009606521050","R5009606521050","R5009606521050","5009606521050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","752.990","0.000","0.00","0.00","312.190","434.380","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","285","public","0.00","2","","Y","","N","0.00","0.00","12","1499.88","52","1507.48","N",,"0","0","0","N","0","2019-01-07","2018-01-02","24","0","0","","619.99","569.99","0.00","","2852","0.00","1110","0","5010","0","1210","0","N"
"3264","MQSER50096656360","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER50096656360","R50096656360","R50096656360","50096656360","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","1168.990","0.000","0.00","0.00","536.520","536.520","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","2321.82","78","2339.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2978","0.00","1110","0","5010","0","1210","0","N"
"3265","MQSER5SAMP047650","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER5SAMP047650","R5SAMP047650","R5SAMP047650","5SAMP047650","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","778.990","0.000","0.00","0.00","346.500","346.500","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1547.88","52","1559.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2952","0.00","1110","0","5010","0","1210","0","N"
"3266","MQSER5SAMP047750","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER5SAMP047750","R5SAMP047750","R5SAMP047750","5SAMP047750","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","778.990","0.000","0.00","0.00","346.500","346.500","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1547.88","52","1559.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2952","0.00","1110","0","5010","0","1210","0","N"
"3267","MQSER7007527201050","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER7007527201050","R7007527201050","R7007527201050","7007527201050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","1246.990","0.000","0.00","0.00","552.200","552.200","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","1","","Y","","N","0.00","0.00","18","2483.82","78","2495.22","N",,"0","0","0","N","0","2018-09-21","2018-09-14","24","0","0","","779.99","729.99","0.00","","3178","0.00","1110","0","5010","0","1210","0","N"
"3268","MQSER7007527231050","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER7007527231050","R7007527231050","R7007527231050","7007527231050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","1363.990","0.000","0.00","0.00","588.500","588.500","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","1","","Y","","N","0.00","0.00","18","2717.82","78","2729.22","N",,"0","0","0","N","0","2018-05-02","2018-04-25","24","0","0","","829.99","779.99","0.00","","3478","0.00","1110","0","5010","0","1210","0","N"
"3269","MQSER7007527491050","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER7007527491050","R7007527491050","R7007527491050","7007527491050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","1753.990","0.000","0.00","0.00","786.500","786.500","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","1","","Y","","N","0.00","0.00","18","3491.82","78","3509.22","N",,"0","0","0","N","0","2018-08-08","2018-08-01","24","0","0","","1109.99","1029.99","0.00","","4478","0.00","1110","0","5010","0","1210","0","N"
"3270","MQSER85THANNSPT","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER85THANNSPT","R85THANNSPT","R85THANNSPT","85THANNSPT","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","778.990","0.000","0.00","0.00","330.000","330.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1547.82","78","1559.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1978","0.00","1110","0","5010","0","1210","0","N"
"3271","MQSER85THFIRM","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER85THFIRM","R85THFIRM","R85THFIRM","85THFIRM","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","648.990","0.000","0.00","0.00","290.000","290.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1295.88","52","1299.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2452","0.00","1110","0","5010","0","1210","0","N"
"3272","MQSER85THPLUSH","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ER85THPLUSH","R85THPLUSH","R85THPLUSH","85THPLUSH","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","648.990","0.000","0.00","0.00","290.000","290.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1295.88","52","1299.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2452","0.00","1110","0","5010","0","1210","0","N"
"3273","MQSERDELIVERY","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERDELIVERY","RDELIVERY","RDELIVERY","DELIVERY","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","100.000","0.000","0.00","0.00","0.000","0.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","N","1","20","public","0.00","5985","","Y","","N","0.00","0.00","0","0.00","0","0.00","N",,"0","0","0","N","0","2017-11-24","2018-01-10","24","0","0","","0.00","0.00","0.00","","","0.00","1110","0","5010","0","1210","0","N"
"3274","MQSERHADLEYFIRM","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERHADLEYFIRM","RHADLEYFIRM","RHADLEYFIRM","HADLEYFIRM","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","622.990","0.000","0.00","0.00","315.000","315.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1241.82","78","1247.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1578","0.00","1110","0","5010","0","1210","0","N"
"3275","MQSERHADLEYPLUSH","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERHADLEYPLUSH","RHADLEYPLUSH","RHADLEYPLUSH","HADLEYPLUSH","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","622.990","0.000","0.00","0.00","315.000","315.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1241.82","78","1247.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1578","0.00","1110","0","5010","0","1210","0","N"
"3276","MQSERKELLERFOAM","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERKELLERFOAM","RKELLERFOAM","RKELLERFOAM","KELLERFOAM","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","400.000","400.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3277","MQSERKNOLLTOPET","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERKNOLLTOPET","RKNOLLTOPET","RKNOLLTOPET","KNOLLTOPET","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","245.000","245.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
"3278","MQSERKNOLTOPFIRM","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERKNOLTOPFIRM","RKNOLTOPFIRM","RKNOLTOPFIRM","KNOLTOPFIRM","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","245.000","245.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
"3279","MQSERLELANDFOAM","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERLELANDFOAM","RLELANDFOAM","RLELANDFOAM","LELANDFOAM","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","778.990","0.000","0.00","0.00","371.000","371.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1547.82","78","1559.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1978","0.00","1110","0","5010","0","1210","0","N"
"3280","MQSERLUCIDITYET","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERLUCIDITYET","RLUCIDITYET","RLUCIDITYET","LUCIDITYET","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","439.000","439.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3281","MQSERLUCIDITYPT","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERLUCIDITYPT","RLUCIDITYPT","RLUCIDITYPT","LUCIDITYPT","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","464.000","464.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3282","MQSERMORNINGSIDE","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERMORNINGSIDE","RMORNINGSIDE","RMORNINGSIDE","MORNINGSIDE","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","253.000","253.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
"3283","MQSEROBSERVERSPT","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","EROBSERVERSPT","ROBSERVERSPT","ROBSERVERSPT","OBSERVERSPT","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","1168.990","0.000","0.00","0.00","615.000","615.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","2321.82","78","2339.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2978","0.00","1110","0","5010","0","1210","0","N"
"3284","MQSERPLUSHOLIMPIA","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERPLUSHOLIMPIA","RPLUSHOLIMPIA","RPLUSHOLIMPIA","PLUSHOLIMPIA","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","200.000","200.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
"3285","MQSERPURIFYDELUX","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERPURIFYDELUX","RPURIFYDELUX","RPURIFYDELUX","PURIFYDELUX","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","417.900","417.900","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3286","MQSERRAC101","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERRAC101","RRAC101","RRAC101","RAC101","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","622.990","0.000","0.00","0.00","150.000","150.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1241.82","78","1247.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1578","0.00","1110","0","5010","0","1210","0","N"
"3287","MQSERRAVISHINGPT","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERRAVISHINGPT","RRAVISHINGPT","RRAVISHINGPT","RAVISHINGPT","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","460.950","460.950","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3288","MQSERREDEEMSPT","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERREDEEMSPT","RREDEEMSPT","RREDEEMSPT","REDEEMSPT","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","648.990","0.000","0.00","0.00","382.200","382.200","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1295.88","52","1299.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2452","0.00","1110","0","5010","0","1210","0","N"
"3289","MQSERREDEEMULTRA","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERREDEEMULTRA","RREDEEMULTRA","RREDEEMULTRA","REDEEMULTRA","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","973.990","0.000","0.00","0.00","364.000","364.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","18","1943.82","78","1949.22","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2478","0.00","1110","0","5010","0","1210","0","N"
"3290","MQSERU45037385D","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERU45037385D","RU45037385D","RU45037385D","U45037385D","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","596.990","0.000","0.00","0.00","280.350","280.350","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1187.88","52","1195.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","2252","0.00","1110","0","5010","0","1210","0","N"
"3291","MQSERU545276350","98",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSE","QSE","QS","SE","SER","ERU545276350","RU545276350","RU545276350","U545276350","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","76.600","76.600","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
"3292","MQSIM7007301021050","100",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSI","QSI","QS","SI","SIM","IM7007301021050","M7007301021050","M7007301021050","7007301021050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","2234.990","0.000","0.00","0.00","1100.000","1000.000","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","19","public","0.00","1","","Y","","N","0.00","0.00","24","4463.76","104","4470.96","N",,"0","0","0","N","0","2019-04-18","2019-04-11","24","0","0","","1409.99","1309.99","0.00","","42104","0.00","1110","0","5010","0","1210","0","N"
"3293","MQSIM7007527191050","100",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSI","QSI","QS","SI","SIM","IM7007527191050","M7007527191050","M7007527191050","7007527191050","QUEEN MATTRESS","QUEEN MATTRESS","","0","1","1129.990","0.000","0.00","0.00","244.750","489.500","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","20","public","0.00","2","","Y","","N","0.00","0.00","18","2249.82","78","2261.22","N",,"0","0","0","N","0","2018-03-16","2018-03-09","24","0","0","","0.00","0.00","0.00","","2878","0.00","1110","0","5010","0","1210","0","N"
"3294","MQSYMICEV1CA","105",,"2021-08-24 04:08:22.813516","2021-08-24 04:08:22.813516","M","MQ","QS","QSY","QSY","QS","SY","SYM","YMICEV1CA","MICEV1CA","MICEV1CA","ICEV1CA","QUEEN MATTRESS","QUEEN MATTRESS","","0","0","518.990","0.000","0.00","0.00","261.450","261.450","1","","N","4105","0","1110","0","0","0","4010","0","0","0","5010","0","0","0","Y","T","1","253","public","0.00","0","N","Y","N","N","0.00","0.00","12","1031.88","52","1039.48","Y",,"0","0","0","N","0",,,"0","0","0","","0.00","0.00","0.00","N","1952","0.00","1110","0","5010","0","1210","0","N"
